Category,Subcategory,Product Name,Price (TL),Description,Content/Details,Photo URL,Is Active,ID
Kokteyller,EVRENSEL KOKTEYLLER,OLD FASHIONED,450,"Güçlü, rafine ve ikonik… Bourbon viski, şeker ve aromatik bitter ile hazırlanan Old Fashioned, klasiklerin en asil yorumlarından biridir.","Bourbon Viski, Angostura Bİtter, Şeker",https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/80fed866-1657-4e59-89d2-0489b8a4645a/bc76a67c-d6c2-41eb-9ba9-4e8f62f92edb/inside.webp,True,80fed866-1657-4e59-89d2-0489b8a4645a
Kokteyller,EVRENSEL KOKTEYLLER,CUBA LIBRE,440,"Küba’nın özgürlük sloganından adını alan Cuba Libre, rom’un sıcak karakteri, kolanın yumuşak dokusu ve lime’ın canlı dokunuşuyla ikonik bir klasik olarak öne çıkar.","White Rom, Lime Suyu, Cola",https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/23644ec1-8931-49da-9ef8-20b5a8bdb914/ff51695d-abab-4acf-8908-5e90e948bde9/inside.webp,True,23644ec1-8931-49da-9ef8-20b5a8bdb914
Kadeh Alkoller,GIN,STIRLING GIN ( Tek ),300,"5cl olarak servis edilir. Yoğun ardıç ve narenciye notaları, hafif baharat ve bitki dokunuşlarıyla dengelenmiş. Canlandırıcı ve dengeli bir içim sunar, yumuşak ve temiz bir bitişle.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/ba7a67c4-aa11-4aaf-8afc-c5e7e480ae9d.jpg,True,46e10026-4c86-465d-bfc2-83b7cf104aa0
Kadeh Alkoller,GIN,STIRLING GIN ( Duble ),400,10 cl olarak servis edilir.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/f40af578-3501-4626-b1df-ff7ebafc3ba4.jpg,True,1f35c9eb-506b-42a6-b766-504591a28208
Kadeh Alkoller,GIN,BEEFEATER ( Tek ),380,5cl olarak servis edilir,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/1dc049fc-cdbc-4984-913d-307727228535.jpg,True,c7e0d894-e997-44b6-b023-2168a9f2ed54
Kadeh Alkoller,GIN,BEEFEATER ( Duble ),480,10 cl olarak servis edilir.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/373a1372-e8db-4b52-a266-ac326d504cce.jpg,True,da4cb63e-2dea-4797-8420-e874bb3da616
Kadeh Alkoller,LİKÖR,PASSOA,420,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/83db3cd0-a3ce-4119-b77b-fec63f42b0ae.jpeg,True,b0360133-4d9c-4e4c-af36-3d3ddaf76dde
Kadeh Alkoller,LİKÖR,LUXARDO SOUR APPLE,340,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/263e8cf8-70ff-4312-8965-4486757a39e0.jpeg,True,8e346ee2-6689-4f4b-a305-59ad2624090d
Kadeh Alkoller,LİKÖR,PUSCHKIN BLACK BERRIES,340,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/1015940f-1589-4d22-9265-d1573eabf904.jpeg,True,949082da-89fc-4e4d-b77d-fb6d68b3d1fa
Kadeh Alkoller,LİKÖR,PUSCHKIN PASSIONFRUIT,340,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/243d6053-83fb-4c2b-afe5-1709cd903ce0.jpeg,True,a0a427b2-eedf-4bc6-b330-b1366c0966d9
Kadeh Alkoller,LİKÖR,PUSCHKIN ICE MINT,340,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/c9adbfcf-c871-4fda-b353-0eec15454df6.jpeg,True,ea9997f1-27d2-45b1-8fbf-b4069be74f34
Kadeh Alkoller,LİKÖR,PUSCHKIN RED ORANGE,340,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/556d4229-b5d9-4b40-8fb2-2d2e5ef102d1.jpeg,True,6268732c-801e-42ef-bfbb-519ba2d46bbe
Kadeh Alkoller,LİKÖR,PUSCHKIN WATERMELON,340,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/90577bed-dabc-43f9-814f-9e890bdfbb46.jpeg,True,6328dc06-f3fd-4a99-a08c-056f2f15e1f5
Kadeh Alkoller,LİKÖR,PUSCHKIN BLUEBERRY,340,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/ca011e21-3ac9-452f-aa6d-05fbc5a6b45f.jpeg,True,f5cbebc2-ba2f-4217-a56a-cc802d66aff8
Kadeh Alkoller,LİKÖR,BOL'S YOGURT LİKÖRÜ,350,7cl olarak servis edilir,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/2524fec9-cdbe-4fa4-8ee8-6386f3808547.jpeg,True,7c8e825f-ea4e-4ad2-894d-f19cf658a148
Kadeh Alkoller,LİKÖR,IRLANDA KREMA LİKÖRÜ ( Duble ),420,10cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/790f89b3-7385-4081-9962-d828c85abe30.jpg,True,51e974c1-4cfb-4bcb-9399-dcc4ee6a34dd
Kadeh Alkoller,LİKÖR,MALIBU,330,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/ff696a32-218b-4d6e-9782-3c0b75124113.jpeg,True,87c71684-85c3-4cb1-adb0-f315d7d77012
Kadeh Alkoller,LİKÖR,LUXARDO MARASCHINO,370,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/1f8500ad-c171-4d6e-afce-1ef7dfe914d3.jpeg,True,edad4e87-181e-4365-ab4d-e01475434550
Kadeh Alkoller,LİKÖR,SAFARI,350,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/e1a59bab-9f4b-4753-8bc4-5fb9fa2e16ba.jpeg,True,e58bb83d-8e47-4400-b0e1-ef9ce583526b
Kadeh Alkoller,LİKÖR,KEGLEVICH PESCA LIQUER,330,7 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/78a01e56-e76a-4dfe-b479-d16edabd983e.jpeg,True,88ae6150-ecab-4c48-a193-299644b22170
Kadeh Alkoller,LİKÖR,IRLANDA KREMA LİKÖRÜ (Tek),340,"5cl olarak servis edilir. Zengin krema ve çikolata notaları, hafif vanilya ve kahve dokunuşlarıyla. Pürüzsüz ve tatlı bir içim sunar, yumuşak ve ipeksi bir bitişle.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/a9fb6e6c-3252-4293-bc07-112703221349.jpg,True,cc7e00d7-f061-4d1c-a4f0-3302b87d8210
Kadeh Alkoller,ROM,SPICED RUM,370,"5cl olarak servis edilir. Vanilya, tarçın ve karamel notalarıyla sıcak ve baharatlı bir tat sunar. Pürüzsüz yapısıyla damakta uzun süre kalır.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/a94e4d04-eef8-4541-b278-1d9bd1bdd886.jpeg,True,789f6e6c-7408-46d4-b8dd-d5598202df27
Kadeh Alkoller,ROM,CAPTAİN WHİTE RUM (Tek ),360,5 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/6fc7fac0-4baa-4a2e-af69-622901d55986.jpg,True,8c219c99-9045-4e18-8024-9264ba7f29f4
Kadeh Alkoller,ROM,CAPTAİN WHİTE RUM ( Duble ),430,10 cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/26975fc9-63f3-4318-a430-1706dd152749.jpg,True,82fbaa8e-2b08-4e30-9a78-9877e511ccb2
Kadeh Alkoller,VODKA,SMIRNOFF NORTH VODKA,350,"7cl olarak servis edilir. Yaban mersini ve turunçgil notalarıyla ferahlatıcı bir deneyim sunar. Pürüzsüz ve dengeli yapısı, tatlı ve hafif ekşi aromalarla tamamlanır.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/8fcbb0fe-8b8e-415c-a247-803ef2f5f856.jpeg,True,eb60ac36-5370-40a3-99a3-8500c8c198b2
Kadeh Alkoller,VODKA,LİTVANYA VODKA ( Duble ),450,10 cl olarak servis edilir.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/11a22ba9-b5da-4686-9b2a-1cb298cac26c.jpg,True,87da5e5f-257c-4889-9f48-b20a4a4bceb5
Kadeh Alkoller,VODKA,LİTVANYA VODKA ( Tek ),350,5cl olarak servis edilir.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/15cce97a-9b05-477d-ada2-2b6cfdd8e530.jpeg,True,599ca1c9-f542-4fe6-bae7-8df4b803f108
Kadeh Alkoller,VODKA,ABSOLUT VODKA ( Tek ),380,5cl olarak servis edilir,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/a416b2d5-ccff-4380-88e3-be65f6b13d45.jpg,True,cb3e0c3a-5251-46c3-893e-46178bf7d277
Kadeh Alkoller,VODKA,ABSOLUT VODKA ( Duble ),480,10 cl olarak servis edilir.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/b4f2b4ef-81ba-49cb-9d70-adcc1622fe75.jpg,True,97b283bb-ce18-42e9-8c2c-fbb2ba16b367
Kadeh Alkoller,VERMUT,ROSSO,370,"7cl olarak servis edilir. Zengin kırmızı meyve ve vanilya notaları, hafif baharat ve bitki dokunuşlarıyla dengelenmiş. Tatlı ve pürüzsüz bir içim sunar, zarif ve dengeli bir bitişle.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/234824c4-b5be-441c-92fb-5636f8317463.jpeg,True,1ae40776-47a2-43cf-9a87-8183076a4a7d
Kadeh Alkoller,VERMUT,BIANCO,370,"7cl olarak servis edilir. Taze çiçeksi ve bitkisel notalarla ferahlatıcı bir deneyim sunar. Hafif tatlılık ve narenciye aromalarıyla dengeli, yumuşak bir bitiş sağlar.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/55198c2f-9a31-402a-9681-198f669f7635.jpeg,True,0fbf965b-542a-4043-acbb-e5dbe7af030e
Kadeh Alkoller,VERMUT,DRY,370,"7cl olarak servis edilir. Keskin ve kuru tadı, ardıç ve narenciye notalarıyla dengelenmiş. Hafif baharat ve bitki dokunuşlarıyla. Canlandırıcı ve temiz bir içim sunar.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/a5e22c3e-b6e7-42c5-b284-29eefea9cfd9.jpeg,True,247eae1a-b1a6-4e6e-9643-9f1ac3cf321d
Kadeh Alkoller,RAKILAR,SAKİ RAKI ( Tek ),380,4cl olarak servis edilir. Su ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/8e947036-3b55-4d86-be99-726914fa295c.jpg,True,05674dff-3ff7-4e31-9b41-54e8d0b03773
Kadeh Alkoller,RAKILAR,SAKİ RAKI ( Duble ),480,8cl olarak servis edilir. Su ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/7995aef7-bd16-40a8-989a-90ee208bfd24.jpg,True,a586bac8-f179-4746-bace-c3b87e2eb8eb
Kadeh Alkoller,TEKİLA,TEKİLA,370,"7cl olarak servis edilir. Agave bitkisinin eşsiz karakteriyle öne çıkar. Topraksı ve hafif tatlı aromalar, biberli ve narenciye notalarıyla dengelenir. Temiz ve canlı bir bitiş sunar.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/a7e2b285-0461-4a58-a6ba-ce31579fab81.jpeg,True,0fab3724-f8b6-4116-975b-04e74b9293a7
Kadeh Alkoller,TEKİLA,SİERRA TROPİCAL,370,"7cl olarak servis edilir. Sierra'nın agave bazlı kalitesi; ananas, mango ve diğer tropik meyve aromalarıyla birleşerek yumuşak, meyvemsi ve eğlenceli bir profil sunar.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/160f2827-ce44-4384-9454-527149c8a713.jpeg,True,6b160b11-3a7e-4603-b624-f28eb2cfe436
Bitki Çayları,BİTKİ ÇAYLARI,Hibiscus Çayı,110,,,https://cdn.moomenu.co/tenants/radyo/branchs/gorukle/menu/f17e6438-af1f-46ff-a8b0-deb22b808f23.jpeg,True,a5750889-6377-4987-a927-d49b9a08b2e6
Bitki Çayları,BİTKİ ÇAYLARI,Yeşil Çay,140,,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/8fea9a9e-0c3a-4529-ab75-ef7111ab1276.jpeg,True,869c18fc-f0c9-469f-b552-8fa77946fce1
Bitki Çayları,BİTKİ ÇAYLARI,Adaçayı,120,,,https://cdn.moomenu.co/tenants/radyo/branchs/gorukle/menu/f17e6438-af1f-46ff-a8b0-deb22b808f23.jpeg,True,7924cb09-9587-4089-a8f6-6774ed105f8c
Viskiler,İRLANDA VİSKİ KADEH,JAMESON IRLANDA (Tek),330,"5cl olarak servis edilir. Hafif çiçek ve baharat notaları, vanilya ve fındık izleriyle dengelenmiş. Pürüzsüz ve tatlı bir içim sunar, hafif meşe ve bal dokunuşlarıyla.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/58332dd3-c3d7-4102-8f2d-d9fe4c1f388a.jpg,True,fe055118-8cd8-4aad-b4cb-e2cc17f47fa8
Viskiler,İRLANDA VİSKİ KADEH,JAMESON IRLANDA (Duble),470,"10cl olarak servis edilir. Hafif çiçek ve baharat notaları, vanilya ve fındık izleriyle dengelenmiş. Pürüzsüz ve tatlı bir içim sunar, hafif meşe ve bal dokunuşlarıyla.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/df0c4612-205f-46a3-bee6-20e5a0d68889.jpg,True,73a86b51-ab77-465f-b605-7f358427236e
Viskiler,İRLANDA VİSKİ KADEH,JAMESON BLACK BARREL (Duble),520,"10cl olarak servis edilir. Yoğun karamel ve vanilya notaları, baharat ve meşe dokunuşlarıyla dengelenmiş. Pürüzsüz ve zengin bir içim sunar, fındık ve şekerleme izleriyle.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/81d8abc0-2a2a-437f-b61a-b5772055e9cb.jpg,True,6121a3f4-ba11-42f1-b756-bc133239edd8
Viskiler,İRLANDA VİSKİ KADEH,JAMESON BLACK BARREL (Tek),360,"5cl olarak servis edilir. Yoğun karamel ve vanilya notaları, baharat ve meşe dokunuşlarıyla dengelenmiş. Pürüzsüz ve zengin bir içim sunar, fındık ve şekerleme izleriyle.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/e646604e-554b-4fb9-a0ca-3aae105176ce.jpg,True,f2ed0bae-0d92-4fe1-92bd-67b18025a6c6
Viskiler,İSKOÇ VİSKİ KADEH,CHİVAS EXTRA SMOKY ( Duble ),520,10 cl olarak servis edilir.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/f48773e8-256a-41a7-ac4d-65d93db65a2c.jpg,True,a31db676-a7ff-4f7b-8900-3974d4f7a48a
Viskiler,İSKOÇ VİSKİ KADEH,CHİVAS REGAL 12 Y.O. ( Duble ),510,10 cl olarak servis edilir.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/1f220aa5-8ceb-4627-9619-301342650a7f.jpg,True,ed9acdc8-55e7-4099-93d4-414fdaf5aec1
Viskiler,İSKOÇ VİSKİ KADEH,BELL'S (Duble),430,"10cl olarak servis edilir. Yoğun malt ve karamel aromaları, hafif meşe ve baharat notalarıyla dengelenmiş. Pürüzsüz ve zengin bir içim sunar, bal ve meyve izleriyle.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/49f86218-e375-4014-90e3-5c566549c332.jpg,True,e8373747-4366-4a08-8856-7eff7db5d3ba
Viskiler,İSKOÇ VİSKİ KADEH,GLEN TALLOCH (Duble),430,10cl olarak servis edilir,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/b825c97d-ff86-4e82-b13f-4afd0e63a36c.jpeg,True,c818b1b8-5d68-4711-b041-2c6e30b85eab
Viskiler,İSKOÇ VİSKİ KADEH,GLEN TALLOCH (Tek),310,5cl olarak servis edilir,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/31e0ef8e-3629-4b9e-8baf-dbd89147e6e7.jpg,True,296d067f-43bc-48d2-978d-669e1cd17021
Viskiler,İSKOÇ VİSKİ KADEH,CHİVAS EXTRA SMOKY ( Tek ),360,5cl olarak servis edilir,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/789c8555-ec1f-40b5-b67c-acc02528a383.jpg,True,8eebae6d-70cd-4f65-91b6-a8149c9a8efa
Viskiler,İSKOÇ VİSKİ KADEH,BELL'S (Tek),300,"5cl olarak servis edilir. Yoğun malt ve karamel aromaları, hafif meşe ve baharat notalarıyla dengelenmiş. Pürüzsüz ve zengin bir içim sunar, bal ve meyve izleriyle.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/a28b7bee-3647-4e49-9553-6abaf4ba8d19.jpg,True,bf48da6d-1b22-46fc-93b5-2beba68b2cc2
Viskiler,İSKOÇ VİSKİ KADEH,CHİVAS REGAL 12 Y.O. ( Tek ),350,5 cl olarak servis edilir,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/5cd90f0b-50f5-4e7c-9930-72f6e9fdb369.jpg,True,a81a7a90-af9a-40b2-a813-e6714321a36f
Viskiler,İSKOÇ VİSKİ KADEH,JW BLACK RUBY ( Duble ),500,10cl olarak servis edilir. Koyu meyve aromaları ve yumuşak içimiyle keyfi uzatan özel bir viski.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/a91a7146-9a0e-4e0b-aeb5-0326bdfd5a85.jpg,True,df729bac-78f5-4352-a7ae-c8a3918e293a
Viskiler,İSKOÇ VİSKİ KADEH,JW BLACK RUBY ( Tek ),350,5cl olarak servis edilir. Koyu meyve aromaları ve yumuşak içimiyle keyfi uzatan özel bir viski.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/24b6a714-b39f-472b-b7a5-1ab63e82ae31.jpg,True,7553a4b6-193c-4ec7-84fc-6827e334ccae
Viskiler,İSKOÇ VİSKİ KADEH,Johnnie Walker Red Label ( Duble ),500,10 cl olarak servis edilir.,.,https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/6d6fb6f7-42e7-4bb3-a171-45f356bbe14c/4e273f3f-29b0-4244-9a89-58ca876d961d/inside.webp,True,6d6fb6f7-42e7-4bb3-a171-45f356bbe14c
Viskiler,İSKOÇ VİSKİ KADEH,Johnnie Walker Red Label  ( Tek ),340,5cl olarak servis edilir,.,https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/1aa801e0-c25c-491b-9687-989299d0aa12/4cba6b8b-072c-41a5-938e-01cb34ff610c/inside.webp,True,1aa801e0-c25c-491b-9687-989299d0aa12
Viskiler,İSKOÇ VİSKİ KADEH,Johnnie Walker Double Black Label ( Tek ),370,5cl olarak servis edilir,.,https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/0732b8ac-1da1-45ce-968a-8defdde76f56/b3a6d0e5-81da-4fdb-9bd5-c096f29f0c12/inside.webp,True,0732b8ac-1da1-45ce-968a-8defdde76f56
Viskiler,İSKOÇ VİSKİ KADEH,Johnnie Walker Double Black Label  ( Duble ),530,10 cl olarak servis edilir.,.,https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/9fb3dc28-8d71-48ff-a845-dfd14418c735/8a632658-f029-4c91-8d48-b5c97ee8033b/inside.webp,True,9fb3dc28-8d71-48ff-a845-dfd14418c735
Viskiler,İSKOÇ VİSKİ KADEH,Johnnie Walker Black Label ( Tek ),350,5cl olarak servis edilir,.,https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/32446acc-22d5-46b0-8dfd-ba39257b8400/7c1d7c10-04de-4ec8-bc59-4aef117fe9dc/inside.webp,True,32446acc-22d5-46b0-8dfd-ba39257b8400
Viskiler,İSKOÇ VİSKİ KADEH,Johnnie Walker Black Label ( Duble ),510,10 cl olarak servis edilir.,.,https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/3581d270-33f0-4cef-b350-f6e6747f907a/0e31e2ee-7b14-407d-97fa-7b9f72faadff/inside.webp,True,3581d270-33f0-4cef-b350-f6e6747f907a
Viskiler,BOURBON VİSKİ KADEH,JIM RED STAG (Duble),450,"10cl olarak servis edilir. Kiraz aromaları, vanilya ve karamel notalarıyla birleşerek tatlı ve meyvemsi bir içim sunar. Hafif meşe ve baharat dokunuşlarıyla dengelenmiş.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/9d65c4c9-cf8f-4d30-b285-74b86679d156.jpg,True,c2bf874b-f262-43f0-868d-b4eb2b4343ef
Viskiler,BOURBON VİSKİ KADEH,JIM BEAM HONEY (Duble),420,"10cl olarak servis edilmektedir. Zengin bal aromalarıyla tatlı ve pürüzsüz, vanilya ve meşe notalarıyla dengelenmiş bir viski deneyimi sunar.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/1577d59b-a179-4929-a62a-6a87d0ecc06c.jpg,True,6bc1ae70-8bca-469b-8143-2e135a180e9d
Viskiler,BOURBON VİSKİ KADEH,JIM BEAM WHITE (Duble),440,"10cl olarak servis edilir. Vanilya ve karamel aromaları, hafif meşe notalarıyla dengelenmiş, yumuşak ve tatlı bir içim sunar. Sıcak baharatlar ve şekerleme tadında.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/16904de6-6215-4c68-af60-e549e5cbd8bb.jpg,True,9a94b245-5190-4759-af9d-824d875c963e
Viskiler,BOURBON VİSKİ KADEH,JIM BEAM BLACK (Duble),490,"10cl olarak servis edilir. Yoğun karamel ve vanilya aromaları, derin meşe notalarıyla zenginleştirilmiş. Pürüzsüz ve kompleks bir içim sunar, baharat ve fındık dokunuşlarıyla.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/88e02849-b3a5-405b-a25c-5934418fc1eb.jpg,True,5a338096-5e00-40f1-be47-148758d8d524
Viskiler,BOURBON VİSKİ KADEH,JIM BEAM HONEY (Tek),300,"5cl olarak servis edilmektedir. Zengin bal aromalarıyla tatlı ve pürüzsüz, vanilya ve meşe notalarıyla dengelenmiş bir viski deneyimi sunar.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/123e1260-f4c7-4e6b-a4a7-2ed450d9ca32.jpg,True,b2a54cc9-1623-4b49-ac98-0f60568904c8
Viskiler,BOURBON VİSKİ KADEH,JIM RED STAG (Tek),320,"5cl olarak servis edilir. Kiraz aromaları, vanilya ve karamel notalarıyla birleşerek tatlı ve meyvemsi bir içim sunar. Hafif meşe ve baharat dokunuşlarıyla dengelenmiş.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/0989d18e-780e-46e2-a8e1-47f6d6bc549d.jpg,True,f57dc197-0559-492a-b991-696171db7eaa
Viskiler,BOURBON VİSKİ KADEH,JIM BEAM WHITE (Tek),310,"5cl olarak servis edilir. Vanilya ve karamel aromaları, hafif meşe notalarıyla dengelenmiş, yumuşak ve tatlı bir içim sunar. Sıcak baharatlar ve şekerleme tadında.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/e8cce946-e0ba-4655-870b-4157de35bdeb.jpg,True,4f5ff823-a6e3-4e40-ab7d-e6cc6fadfd4c
Viskiler,BOURBON VİSKİ KADEH,JIM BEAM BLACK (Tek),340,"5cl olarak servis edilir. Yoğun karamel ve vanilya aromaları, derin meşe notalarıyla zenginleştirilmiş. Pürüzsüz ve kompleks bir içim sunar, baharat ve fındık dokunuşlarıyla.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/1a950ffb-4f17-4157-be95-ef05270f887f.jpg,True,59c406f0-4840-4838-bc6e-970c0ee81991
Alkolsüz Biralar,ALKOLSÜZ BİRALAR,CLAUSTHALER DRY HOPPED,280,,,https://cdn.moomenu.co/tenants/radyo/branchs/gorukle/menu/f17e6438-af1f-46ff-a8b0-deb22b808f23.jpeg,True,73a86a20-d717-49c3-8dea-8071f738f42e
Alkolsüz Biralar,ALKOLSÜZ BİRALAR,CLAUSTHALER LEMON,280,,,https://cdn.moomenu.co/tenants/radyo/branchs/gorukle/menu/f17e6438-af1f-46ff-a8b0-deb22b808f23.jpeg,True,fafd3ac3-b4aa-49dc-830c-405b8cfece83
Alkolsüz Biralar,ALKOLSÜZ BİRALAR,JUPILER ALKOLSÜZ,280,,,https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/56c0b0bd-3213-438a-90d7-1dfe574f0119/055c461f-e071-4088-a126-d3a3dafd1b3d/inside.webp,True,56c0b0bd-3213-438a-90d7-1dfe574f0119
Yeni Ürünler!!!,Yeni Ürünler,Cranky,410,"Shanky’s Whip’in vanilya, karamel ve hafif kahve notaları; kızılcık ve portakal suyunun canlı meyve aromaları, nar şurubunun tatlı dokunuşuyla birleşerek dengeli ve akıcı bir içim sunar.","Shanky's Whip, Kızılcık Suyu, Portakal Suyu, Ev Yapımı Nar Sosu",https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/4c87ed9b-6dfb-4ff6-a659-654a8748f5a2/41caf13f-a3ce-433e-bf78-c798f56a7a3c/inside.webp,True,4c87ed9b-6dfb-4ff6-a659-654a8748f5a2
Yeni Ürünler!!!,Yeni Ürünler,Spiced Bay,410,"Spiced rom’un sıcak baharat notaları; aperativo’nun hafif aromatik dokunuşu, ananas ve portakal suyunun tropikal canlılığı ve nar sosunun tatlı dengesiyle birleşiyor.","Spiced Rom, Aperativo, Ananas Suyu, Portakal Suyu, Ev Yapımı Nar Sosu",https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/edeb08a7-e5c9-4cf2-a5fb-cac16bc1f391/fd5c5f4c-85d3-4f3c-a1b5-f7adccab0e78/inside.webp,True,edeb08a7-e5c9-4cf2-a5fb-cac16bc1f391
Yeni Ürünler!!!,Yeni Ürünler,Shot Oyunu,700,"24 Adet Shot, 6 Farklı Aroma. Bi2Shot veya Bi2Friend Kartlarından Birini Seç Cesaretini Ortaya Koy. Shotlar 1cl Olarak Servis Edilir.",,https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/f3270594-d543-4999-bc1e-d881543343b0/6b20959d-f113-4ad5-a94b-52f2250be136/inside.webp,True,f3270594-d543-4999-bc1e-d881543343b0
Yeni Ürünler!!!,Yeni Ürünler,Dolcera,410,"Tiramisu’nun tatlı cazibesi, yoğurt likörünün yumuşak dokusu ve sweet & sour’un canlı dokunuşu bir araya geldi; ortaya serin, farklı ve bağımlılık yaratan bir frozen çıktı.","Tiramisu Likörü, Yoğurt Likörü, Sweet&Sour Mix",https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/5084af9c-6475-4c4f-a8f5-b0ae687367df/28c3c407-a97b-42a1-8b24-4a806e8a976d/inside.webp,True,5084af9c-6475-4c4f-a8f5-b0ae687367df
